ID,TIMESTAMP,STARTING_LATITUDE,STARTING_LONGITUDE,DESTINATION_LATITUDE,DESTINATION_LONGITUDE,VEHICLE_TYPE,TOTAL_LUGGAGE_WEIGHT,WAIT_TIME,TRAFFIC_STUCK_TIME,DISTANCE,FARE
17437,2015-03-11 22:58:40,13.092708,80.159848,13.067129,80.158849,Bus,,,2,4,11.86
17441,2016-04-15 14:28:35,22.593543,88.409482,22.607792,88.388529,Bus,,,89,45,31.41
17442,2015-01-06 23:10:52,,,12.903771,80.160877,bus,,,61,32,30.58
17446,2016-12-15 01:56:55,28.664092,76.97971,28.693324,77.080795,Bus,,,44,24,50.94
17456,2016-12-20 04:25:56,25.341933,82.963335,25.371536,82.996876,Bus,,,28,2,70
17468,2016-11-23 07:48:46,28.682883,77.12323,28.606554,77.20287,bus,,,70,48,54.94
17471,2016-04-11 16:36:09,13.023665,80.23803,12.888074,80.162614,Bus,,,40,43,25.11
17480,2016-10-04 15:25:33,12.891185,80.160352,12.889067,80.246726,bus,,,43,22,36.56
17482,2015-11-05 22:41:32,25.26047,82.968051,25.351845,83.014732,Bus,,,44,39,74.94
17493,2016-12-23 15:28:20,25.347453,83.023265,25.357897,82.963231,Bus,,,8,28,57.38
17496,2016-04-13 23:15:40,22.702919,88.430938,22.729671,88.391563,bus,,,3,37,42.86
17498,2016-12-04 08:17:01,13.06452,77.520909,12.893069,77.470866,bus,,,17,23,25.81
17515,2015-04-06 00:12:33,25.335228,82.973514,25.344751,82.963393,Bus,,,46,0,74.72
17518,2015-04-11 08:27:27,22.729473,88.394013,22.46064,88.377226,bus,,,85,46,32.23
17522,2016-07-27 19:49:18,22.504835,88.429739,22.684142,88.422732,Bus,,,75,48,33.1
17537,2016-11-11 11:31:50,25.360154,82.967958,25.355269,83.019121,bus,,,42,24,49.97
17548,2016-01-05 18:14:34,22.490381,88.392477,22.483043,88.414951,Bus,,,0,14,30.86
17551,2016-07-17 16:34:29,28.650507,76.988783,28.678021,77.219756,Bus,,,10,48,54.44
17566,2016-04-24 18:54:29,22.46523,88.381117,22.461973,88.40955,Bus,,,29,19,39.08
17569,2015-12-19 00:59:20,19.198031,72.838707,19.209103,72.843491,bus,,,19,34,52.3
17571,2015-04-20 18:59:48,25.313585,83.019871,25.319141,83.007982,bus,,,85,43,50.04
17572,2015-07-20 02:41:37,19.079611,72.859017,19.215089,72.880149,Bus,,,81,42,39.58
17581,2015-02-05 08:58:16,25.316707,82.973957,25.280298,82.971723,bus,,,92,48,56.56
17584,2015-07-08 15:38:23,13.173037,80.161815,13.200524,80.218492,bus,,,50,31,29.96
17589,2016-07-20 19:42:16,13.071318,80.219191,13.200919,80.168085,Bus,,,22,35,32.85
17591,2016-05-10 06:35:07,13.108106,80.253359,13.102449,80.170283,bus,,,15,16,27.57
17597,2015-06-28 15:08:54,28.687781,77.212028,28.562592,77.112036,bus,,,19,24,51.91
17603,2016-10-10 13:59:23,22.686752,88.397082,22.594273,88.424968,Bus,,,33,23,29.01
17618,2016-12-28 17:54:26,22.600737,88.415326,22.531949,88.424528,Bus,,,30,20,41.47
17621,2016-01-28 06:55:03,22.626541,88.383476,22.58306,88.416399,Bus,,,20,33,39.05
17626,2015-01-02 20:07:05,13.040051,77.506238,12.887339,77.527246,Bus,,,26,34,34.19
17627,2016-03-09 18:03:56,13.137959,80.174662,13.084955,80.198445,bus,,,76,44,24.83
17631,2016-12-27 04:14:35,28.560031,77.149861,28.64838,77.10006,bus,,,53,47,53.53
17652,2016-09-19 20:54:01,13.035425,80.133671,12.931054,80.222461,bus,,,42,23,23.56
17653,2015-02-21 04:43:46,13.079941,77.540007,12.992116,77.503155,Bus,,,13,13,25.46
17658,2015-12-04 19:22:10,13.191025,80.210388,13.025372,80.157826,bus,,,19,29,28.05
17663,2016-01-15 07:56:58,12.935863,80.219062,13.142504,80.187735,bus,,,21,32,30.06
17665,2015-03-18 20:20:59,22.520493,88.379667,22.717695,88.379669,bus,,,17,33,38.85
17674,2015-12-04 13:18:21,25.276007,82.976609,25.36169,82.999049,Bus,,,75,43,50.98
17680,2016-05-18 16:55:03,22.709989,88.44258,,,Bus,,,34,44,31.16
17696,2015-06-15 23:50:35,22.520181,88.423228,22.602313,88.441014,bus,,,4,34,39.8
17705,2016-09-16 14:45:28,13.148901,80.23254,13.019804,80.141449,Bus,,,22,29,27.87
17706,2015-03-09 00:50:00,13.128258,80.255737,13.015633,80.246466,Bus,,,35,45,25.18
17709,2016-03-10 14:53:27,13.017132,77.573607,12.985133,77.518201,Bus,,,2,9,19.28
17713,2015-01-11 23:12:37,28.76675,77.171224,28.728253,77.20854,Bus,,,57,39,75.96
17714,2016-04-01 20:22:18,19.229205,72.877535,19.24086,72.884062,bus,,,2,3,17.37
17721,2015-06-26 12:03:41,22.57276,88.436992,22.595008,88.410016,Bus,,,1,26,31.77
17733,2016-09-04 00:36:00,12.87537,77.686698,13.019869,77.57054,Bus,,,74,44,26.72
17742,2015-07-04 00:30:36,22.678057,88.383399,22.632953,88.413627,Bus,,,10,7,19.95
17748,2015-10-12 18:55:58,25.357966,82.980834,25.314935,83.021003,Bus,,,39,34,65.18
17752,2016-07-07 16:49:17,19.167014,72.863856,19.183299,72.857041,bus,,,16,21,58.34
17755,2016-04-26 20:19:22,28.652122,77.228684,28.692264,77.059757,bus,,,45,29,59.51
17759,2015-01-07 01:28:02,19.118779,72.845406,19.216896,72.874583,bus,,,35,20,55.84
17764,2015-08-07 08:17:03,25.35502,82.982471,25.271469,82.995832,bus,,,3,34,65.57
17770,2015-01-08 17:53:36,22.635768,88.402022,22.567804,88.375491,Bus,,,68,38,43.68
17775,2016-04-09 11:09:05,25.330629,83.0229,25.305042,82.962642,Bus,,,56,42,50.96
17777,2015-12-27 22:02:08,12.853106,77.512072,12.902295,77.508734,Bus,,,32,20,34.37
17796,2015-09-16 21:51:53,13.061771,80.187411,12.93681,80.210791,bus,,,9,16,28.42
17803,2016-07-06 06:27:26,22.72835,88.430656,22.532751,88.380205,Bus,,,32,24,30.07
17805,2016-01-11 19:17:21,28.743986,77.221592,28.678561,77.22893,Bus,,,6,9,39.18
17829,2016-03-06 06:48:15,25.38802,82.986782,25.297375,82.989491,Bus,,,16,22,73.42
17845,2016-08-05 08:01:05,25.332537,83.011342,25.35298,83.011759,bus,,,26,23,813
17849,2015-09-18 11:00:12,13.108291,80.179917,13.140885,80.213586,Bus,,,35,20,33.36
17855,2016-04-21 11:29:34,22.469982,88.408726,22.573044,88.446215,bus,,,12,41,29.83
17859,2015-06-12 16:59:56,22.498515,88.402118,22.495547,88.437641,bus,,,7,27,34.11
17861,2015-08-04 00:28:58,22.457892,88.439715,22.61878,88.434739,Bus,,,1,20,41.35
17862,2015-08-17 22:46:40,25.268916,82.997596,25.367165,83.019244,Bus,,,18,14,51.89
17870,2015-08-20 17:19:29,12.955576,77.487861,12.92346,77.66015,bus,,,32,34,34
17883,2016-11-13 03:27:27,22.71843,88.380625,22.582147,88.431988,Bus,,,19,39,44.42
17890,2015-11-24 18:06:39,19.106208,72.860142,19.011133,72.8521,Bus,,,21,32,52.03
17895,2015-07-02 14:15:39,28.556451,77.024294,28.657007,77.204198,Bus,,,37,27,56.35
17912,2016-03-25 11:50:50,19.200199,72.884165,19.064636,72.840422,Bus,,,32,23,40.41
17914,2016-11-24 02:46:25,25.348807,83.020681,25.371347,83.007231,bus,,,19,19,66.12
17921,2015-10-03 18:18:38,,,,,bus,,,2,21,71.67
17945,2016-08-13 08:53:53,13.163025,80.167884,13.073231,80.180934,Bus,,,8,15,26.88
17946,2016-03-21 14:02:23,25.25978,82.969569,25.37374,83.021814,bus,,,26,24,49.86
17947,2015-03-20 23:49:18,19.195957,72.837968,19.186385,72.856993,bus,,,0,25,43.18
17954,2015-08-18 15:00:21,13.128164,77.557968,13.035069,77.480678,Bus,,,34,45,27.51
17955,2015-08-14 04:58:59,22.568656,88.38103,22.452838,88.40072,bus,,,3,24,31.39
17956,2016-10-11 08:17:22,13.127624,77.560646,12.898125,77.539487,bus,,,23,32,32.3
17962,2016-04-01 21:04:13,19.210776,72.848383,19.182524,72.877511,Bus,,,12,12,50.67
18005,2015-08-15 06:36:17,25.279537,82.989154,25.344764,82.982237,bus,,,39,31,61.39
18029,2016-08-02 05:41:24,13.06263,77.714065,13.023821,77.616482,Bus,,,57,39,37.81
18032,2016-02-15 15:28:53,25.279439,83.019189,25.286725,83.002238,bus,,,53,29,57.58
18035,2016-06-19 11:11:54,28.726827,76.968571,28.737949,77.211473,Bus,,,43,45,52.79
18038,2015-09-13 16:57:55,25.27727,83.007909,,,bus,,,5,3,21.67
18041,2015-11-09 22:23:12,28.707013,76.995566,28.602138,77.047203,bus,,,22,19,66.93
18042,2016-11-21 18:56:20,22.518611,88.393695,22.72709,88.429261,Bus,,,56,30,36.36
18051,2016-01-18 04:10:40,19.23377,72.875087,19.172801,72.864392,bus,,,17,9,30.82
18061,2015-01-15 02:48:19,25.312879,83.002781,25.339121,82.998217,Bus,,,9,35,69.24
18072,2015-12-05 05:33:41,25.33712,82.964698,25.3819,83.020728,Bus,,,36,24,51.35
18073,2015-12-05 11:28:17,13.143935,80.187706,13.003302,80.158396,Bus,,,78,42,24.45
18081,2015-09-02 14:30:24,12.868768,77.64116,,,bus,,,32,18,32.3
18094,2015-12-03 23:50:30,12.901286,77.568225,12.959781,77.667791,bus,,,39,29,30.04
18098,2015-12-18 23:18:21,22.493298,88.450154,22.579608,88.405364,bus,,,18,32,38.99
18103,2015-02-17 22:22:38,19.246608,72.846188,19.152961,72.854413,bus,,,51,40,38.53
18117,2016-09-07 09:39:53,28.628401,77.084627,,,Bus,,,20,14,52.22
18126,2016-06-21 05:52:45,28.75796,76.97682,28.754845,77.14083,bus,,,34,23,50.77
18142,2016-10-23 21:38:20,28.719067,77.017144,28.625775,76.969217,Bus,,,9,35,68.83
18149,2016-02-02 02:25:57,,,,,bus,,,16,28,27.55
18151,2016-05-23 03:34:49,12.941828,80.233581,13.160255,80.178144,Bus,,,1,31,29.35
18160,2016-05-05 23:08:50,28.693336,77.04074,28.672388,77.205197,Bus,,,49,31,63.47
18166,2015-05-14 17:19:55,19.220523,72.881183,19.24287,72.852995,Bus,,,12,11,430
18170,2015-03-24 10:18:41,25.295742,82.994587,25.259985,82.973581,bus,,,46,29,60.26
18171,2015-03-10 19:19:01,28.671999,77.105305,,,Bus,,,7,17,60.56
18181,2015-05-24 12:06:04,19.16812,72.855649,19.033764,72.878715,Bus,,,14,27,43.72
18184,2016-10-08 20:52:56,28.657902,77.171009,28.663154,77.177037,Bus,,,19,18,61.82
18194,2016-11-17 22:04:29,13.08813,80.151045,13.181172,80.158838,Bus,,,15,35,32.86
18197,2015-07-12 11:30:53,28.72418,77.165695,28.566645,77.12109,Bus,,,34,38,74.22
18200,2015-05-28 21:58:31,28.58614,77.212733,28.688254,77.068045,Bus,,,0,28,57.66
18201,2015-06-08 17:44:32,25.324687,83.016558,25.320143,83.013944,bus,,,9,5,27.52
18224,2015-10-10 01:53:22,19.067588,72.854971,19.251077,72.842825,bus,,,66,44,41.86
18242,2015-04-07 08:53:58,22.577542,88.399611,22.527139,88.44915,bus,,,23,15,32.19
18247,2015-04-06 05:59:48,22.695265,88.446198,22.618129,88.423721,bus,,,54,37,42.79
18261,2015-02-06 16:27:25,12.890591,77.695885,12.994932,77.48785,bus,,,18,34,34.31
18276,2015-09-06 06:20:57,13.164383,80.170698,13.00137,80.193652,bus,,,7,21,34.14
18278,2015-12-20 21:21:35,13.011633,77.690437,12.957649,77.649175,Bus,,,56,29,1173
18290,2016-04-28 10:34:09,13.07439,80.144371,13.082131,80.178468,Bus,,,38,21,33.76
18302,2016-11-03 04:09:09,19.128072,72.847204,19.225897,72.873715,bus,,,39,23,40.47
18304,2015-08-18 05:58:34,28.676091,77.0149,28.64117,77.1685,Bus,,,19,45,52.13
18306,2015-10-01 04:08:59,13.050522,77.561152,13.112942,77.559165,bus,,,57,42,26.14
18309,2016-10-19 03:10:28,22.660911,88.400433,22.528107,88.419606,Bus,,,12,16,34.66
18310,2016-05-27 08:27:22,,,,,Bus,,,11,34,66.85
18321,2016-03-19 22:01:10,25.307591,83.007724,25.311408,82.993032,bus,,,33,20,67.62
18325,2015-01-09 07:01:06,25.317804,82.979882,25.358335,83.003279,bus,,,33,23,49.18
18328,2016-09-08 17:29:48,19.221819,72.873215,19.195509,72.844803,bus,,,25,13,39.85
18344,2015-08-03 11:20:47,13.038551,77.627508,12.919134,77.597469,bus,,,1,34,33.86
18351,2015-01-26 07:48:12,22.459991,88.438512,22.592804,88.403171,bus,,,39,24,29.99
18355,2016-11-25 04:28:57,28.770046,77.148869,28.728354,77.112236,bus,,,51,34,67.66
18359,2015-08-27 07:55:11,12.950442,77.70246,12.917189,77.687676,Bus,,,42,42,25.62
18367,2016-01-15 19:20:46,19.159145,72.861297,19.107225,72.844503,Bus,,,24,28,46.8
18379,2016-02-09 19:28:19,28.70164,77.02154,28.745003,76.960632,Bus,,,40,37,71.51
18390,2016-09-13 14:46:17,25.265654,82.98822,25.343533,82.97654,bus,,,6,44,51.65
18391,2016-02-08 03:56:03,28.613539,77.117451,28.57171,77.119992,bus,,,75,39,73.34
18398,2016-04-20 17:53:48,13.068917,80.164059,13.019339,80.16598,Bus,,,26,40,22.76
18403,2016-07-26 10:49:21,28.67873,77.234553,28.688439,77.185268,Bus,,,24,25,53.64
18404,2016-12-14 20:35:49,22.452724,88.452144,22.530404,88.410754,Bus,,,9,17,35.68
18407,2016-01-18 11:19:35,19.133654,72.846743,19.168255,72.854897,Bus,,,47,25,43.11
18413,2015-05-01 06:49:16,28.613434,77.229094,28.585879,77.05721,bus,,,12,21,70
18416,2016-02-20 04:56:23,12.923899,77.548259,12.953615,77.676484,bus,,,47,24,25.43
18423,2015-02-06 08:44:54,19.169771,72.838528,19.042864,72.855469,bus,,,37,27,1126
18430,2015-09-28 09:49:42,25.309393,82.969994,25.355941,82.964258,Bus,,,1,9,38.12
18433,2016-04-27 07:53:30,19.137393,72.849291,19.012352,72.843308,bus,,,9,26,44.44
18434,2015-03-20 10:04:50,13.169615,80.2566,,,bus,,,33,28,27.55
18437,2015-09-11 19:04:55,28.659071,77.211651,28.683652,77.06277,Bus,,,43,23,48.84
18445,2016-11-24 22:29:19,28.632701,77.155409,28.617233,77.211908,bus,,,64,35,68.31
18447,2015-10-07 22:47:23,13.106335,77.652212,12.849165,77.534181,bus,,,45,44,26.69
18453,2015-09-11 10:21:27,25.314299,82.997436,25.366864,82.986056,bus,,,1,13,50.1
18454,2016-03-18 23:06:16,25.350578,82.986964,25.284657,82.962503,bus,,,35,26,54.93
18459,2016-05-14 00:00:48,22.57756,88.434739,22.551347,88.450155,Bus,,,9,12,28.64
18461,2015-02-24 21:35:21,25.270381,82.983473,25.380088,82.970263,Bus,,,38,33,66.48
18472,2016-01-06 02:24:18,19.214894,72.838723,19.061964,72.851173,Bus,,,12,27,43.61
18474,2015-05-03 17:16:01,,,13.195501,80.174945,bus,,,59,45,25.35
18478,2016-11-12 22:57:34,25.336574,83.000233,25.340538,82.978217,Bus,,,13,26,54.82
18508,2015-08-18 15:16:03,25.378489,82.983883,25.327926,82.979388,Bus,,,23,38,73.31
18513,2015-06-12 22:18:48,19.180963,72.880653,19.121719,72.85764,Bus,,,15,26,42.46
18518,2015-05-20 04:14:27,19.087861,72.849412,19.08267,72.86045,bus,,,23,37,56.36
18523,2015-05-25 02:34:50,19.084415,72.846911,19.015499,72.875733,bus,,,25,14,41.56
18527,2016-11-04 14:00:39,22.550693,88.393365,22.683867,88.398327,bus,,,31,16,34.7
18539,2016-03-05 08:31:54,22.559079,88.428381,22.585748,88.437986,Bus,,,12,13,30.32
18555,2015-01-19 20:09:46,25.261605,83.021967,25.314786,83.005247,Bus,,,33,21,73.43
18577,2016-02-19 09:42:12,13.155744,80.138622,13.01817,80.23059,bus,,,75,41,24.08
18584,2016-05-10 07:24:23,25.30502,82.965731,25.2776,82.968296,Bus,,,37,36,71.69
18586,2016-08-21 22:46:52,19.115259,72.842915,19.098586,72.883705,bus,,,61,35,55.67
18603,2015-11-21 22:01:35,25.336282,83.006288,25.27458,83.0149,Bus,,,37,28,57.58
18613,2016-10-17 13:36:54,12.851812,77.608297,12.937016,77.465226,Bus,,,1,21,36.59
18617,2016-04-13 00:39:27,22.558351,88.42503,22.454656,88.378722,Bus,,,40,27,33.17
18624,2015-10-07 09:09:12,25.339339,83.00995,25.329173,83.023427,bus,,,10,17,60.59
18659,2015-09-08 15:40:18,28.73493,77.009577,28.576016,76.984346,bus,,,41,22,75.9
18661,2015-10-02 03:23:12,12.910231,77.682292,13.121043,77.533902,bus,,,22,43,26.1
18681,2016-08-22 00:16:02,12.958549,80.14459,12.940666,80.245301,bus,,,38,48,26.2
18689,2016-01-28 08:17:06,12.952609,77.571715,13.100759,77.486653,bus,,,17,38,38.14
18693,2015-05-13 02:01:26,13.113804,80.153568,13.192286,80.228909,Bus,,,64,38,35.24
18694,2015-05-19 13:04:53,19.077689,72.87143,19.04545,72.836376,Bus,,,16,10,32.68
18707,2015-05-06 00:57:50,13.057929,77.703912,12.9056,77.711438,Bus,,,6,30,31.51
18709,2015-05-13 08:05:44,19.073676,72.852675,19.241752,72.872354,Bus,,,4,41,38.81
18711,2015-02-08 20:56:52,12.886731,77.660071,13.113765,77.640327,Bus,,,21,29,29.85
18725,2016-07-06 12:58:35,22.562891,88.415351,22.57,88.43536,Bus,,,27,15,33.38
18730,2015-04-04 13:59:52,,,28.597976,77.064607,Bus,,,10,18,63.33
18734,2015-04-13 20:55:55,22.67514,88.395851,,,bus,,,18,19,39.67
18738,2016-05-27 10:23:17,22.605805,88.394214,22.698499,88.429618,bus,,,83,45,32.1
18743,2015-05-16 01:11:03,28.626939,77.172296,28.690713,77.19651,Bus,,,27,24,51.41
18766,2015-09-21 05:32:35,12.959859,77.550722,12.915058,77.476568,bus,,,45,33,32.69
18775,2015-09-17 21:46:26,22.579366,88.397533,22.537985,88.431824,bus,,,17,41,29.58
18779,2016-01-09 05:54:48,13.064316,80.162939,12.978546,80.257564,Bus,,,71,48,26.58
18780,2015-10-24 23:49:06,19.153965,72.854274,19.09615,72.874779,Bus,,,29,38,58.07
18783,2015-10-23 18:07:48,22.705846,88.442022,22.733612,88.382649,bus,,,24,13,29.71
18784,2016-08-12 03:52:15,19.181926,72.853173,19.108653,72.864521,Bus,,,18,17,49.16
18794,2016-11-25 14:46:58,25.351764,83.008635,25.368241,83.01422,bus,,,4,45,54
18799,2015-03-24 16:43:30,,,12.942101,80.219494,Bus,,,12,46,25.77
18800,2015-05-06 21:14:57,22.654477,88.401588,22.453546,88.376352,Bus,,,37,41,29.68
18807,2016-09-03 13:00:45,28.597723,76.967789,28.597992,76.994245,Bus,,,21,34,66.02
18818,2016-04-02 00:39:48,25.294141,82.975095,25.292082,82.980532,bus,,,5,6,30.3
18827,2015-06-12 13:28:23,12.886824,80.228282,13.074221,80.192849,Bus,,,62,42,24.33
18843,2016-05-20 15:03:13,25.284282,82.970548,25.316462,83.002412,bus,,,34,25,53.69
18853,2016-02-28 11:30:04,28.579773,76.986945,28.637301,77.231875,Bus,,,35,28,57.32
18855,2016-08-22 06:01:29,22.593349,88.377008,22.496317,88.377065,bus,,,57,36,42.56
18856,2015-10-16 00:15:46,12.914159,77.652056,12.881965,77.527801,bus,,,6,31,32.17
18870,2016-09-24 21:18:37,13.025178,80.219587,12.972145,80.218403,bus,,,4,10,20.13
18900,2015-01-25 19:57:24,19.246047,72.857701,19.082252,72.839947,bus,,,50,34,52.56
18914,2015-08-13 06:03:53,12.866425,77.468805,13.074582,77.514634,bus,,,37,30,31
18915,2015-03-08 03:20:37,22.644006,88.422503,22.670726,88.383494,bus,,,35,23,30.36
18916,2015-03-11 19:47:35,22.449719,88.451074,22.47184,88.378216,Bus,,,47,43,30.42
18918,2015-05-12 16:53:34,22.562172,88.387082,22.570335,88.442631,Bus,,,18,32,37.76
18932,2015-05-21 17:48:19,13.033939,77.6795,12.949847,77.707978,bus,,,28,15,28.71
18933,2016-04-05 11:16:52,25.267176,82.987863,25.327214,82.968681,bus,,,24,24,51.05
18934,2015-07-16 09:27:10,25.298327,82.994548,,,bus,,,18,14,52.22
18947,2016-09-16 08:02:53,25.281209,82.962188,25.334127,82.986818,bus,,,2,20,70.1
18973,2016-09-22 08:00:42,25.270181,82.96648,25.364324,83.015982,Bus,,,26,39,76.56
18985,2016-06-22 15:36:48,28.76439,77.177707,28.61167,77.09324,Bus,,,14,45,52.38
18989,2016-03-22 14:36:08,25.342153,82.984466,25.347438,83.014783,Bus,,,12,21,73.42
19002,2016-11-20 16:26:10,13.095507,77.698634,13.083564,77.570177,Bus,,,33,18,32.37
19022,2015-06-27 09:32:25,22.549321,88.433401,22.470471,88.440389,Bus,,,12,16,35.34
19027,2015-06-23 14:41:14,22.558194,88.407966,22.530443,88.37868,Bus,,,40,38,44.1
19033,2015-06-28 23:25:49,25.389586,82.976944,25.381263,82.987402,Bus,,,6,6,29.91
19038,2015-07-15 13:45:30,25.308459,83.008824,25.299544,83.006455,Bus,,,10,14,52.06
19045,2016-02-14 20:06:35,25.283515,82.981298,25.267929,82.984437,bus,,,7,12,46.7
19046,2016-06-24 03:14:10,22.58564,88.384596,22.457959,88.40521,bus,,,12,27,34.14
19050,2016-04-11 02:39:49,13.053142,77.55085,12.865241,77.464963,bus,,,77,42,25.38
19054,2015-05-03 15:45:24,28.608085,77.072677,28.652082,77.201646,bus,,,46,33,64.11
19065,2015-02-06 21:29:57,28.603124,77.029393,28.566826,77.025384,bus,,,24,18,63.46
19072,2016-06-17 21:19:29,25.349353,82.983611,25.341903,82.975718,Bus,,,68,36,68.65
19090,2016-06-18 11:47:44,25.34174,83.013465,25.28632,83.024,bus,,,25,19,67.4
19103,2015-05-23 16:41:50,13.195581,80.25406,13.031922,80.25905,bus,,,46,46,25.6
19113,2015-04-06 16:01:53,22.615921,88.378667,22.598867,88.399064,bus,,,68,40,29.62
19117,2016-09-17 21:00:31,13.0343,80.231758,13.048952,80.228651,bus,,,4,27,27.43
19125,2015-11-19 12:51:37,28.639928,76.974932,28.703124,77.084185,Bus,,,24,14,53.05
19127,2016-08-05 06:19:38,19.220801,72.870605,19.077132,72.866459,Bus,,,27,36,56.45
19132,2016-01-26 14:28:00,12.933557,77.526683,13.087623,77.496236,bus,,,24,33,33.41
19133,2016-11-16 15:31:17,13.006183,77.714459,13.069169,77.475302,Bus,,,5,30,31.61
19138,2015-03-22 07:28:52,13.026838,80.136989,13.103842,80.186727,bus,,,38,37,34.87
19144,2016-01-20 02:42:39,12.927208,77.563051,12.962593,77.51352,bus,,,9,12,24.2
19148,2015-09-17 09:22:08,,,,,bus,,,23,48,33.26
19150,2016-09-09 06:41:01,22.585666,88.401093,22.569558,88.417467,bus,,,9,6,17.67
19153,2016-04-05 10:00:02,22.648745,88.445794,22.519946,88.428994,Bus,,,85,46,32.68
19162,2016-06-24 22:28:09,22.654173,88.409955,22.540534,88.384418,Bus,,,20,15,33.31
19167,2015-12-26 01:28:45,22.663099,88.387264,22.553881,88.410366,Bus,,,44,28,33.78
19170,2016-04-06 04:58:39,22.494057,88.375089,22.687415,88.410359,Bus,,,86,45,31.23
19176,2016-08-04 08:36:09,25.334203,82.974209,25.310698,82.965333,bus,,,15,26,54.8
19178,2016-12-15 14:21:52,13.01817,77.681821,12.978105,77.614239,bus,,,15,13,25.24
19192,2016-08-14 00:07:15,12.882555,80.193215,12.886194,80.243728,bus,,,6,9,18.57
19197,2015-06-27 13:20:22,28.674621,77.199259,28.668878,76.961416,bus,,,37,33,64.44
19210,2015-05-25 13:37:27,12.937071,77.494958,13.120086,77.665757,bus,,,29,46,26.85
19212,2016-04-05 03:19:46,12.853001,77.54064,12.983544,77.625205,bus,,,5,28,28.82
19215,2016-03-25 19:20:56,22.482017,88.444556,22.601114,88.388203,Bus,,,12,29,36.11
19218,2016-03-13 05:43:55,,,,,bus,,,14,26,27.67
19251,2016-10-26 14:22:49,25.348892,82.972144,25.375006,82.992824,bus,,,32,22,73.58
19252,2015-09-21 10:49:15,22.582841,88.437283,22.609137,88.45033,bus,,,11,9,23.18
19260,2016-11-17 12:12:30,19.115403,72.870989,19.208961,72.84869,Bus,,,17,26,43.03
19263,2015-05-04 08:43:24,12.89884,80.135509,13.124897,80.176505,bus,,,26,39,36.54
19265,2016-03-09 11:27:22,22.533649,88.420647,22.605288,88.421061,bus,,,15,29,34.78
19267,2015-05-21 22:02:57,28.629895,77.18443,,,Bus,,,7,41,49.3
19303,2016-04-19 05:46:27,13.059806,77.624054,12.84469,77.648555,bus,,,42,29,30.64
19316,2016-02-19 07:49:30,25.301292,82.988266,25.334564,82.986771,bus,,,5,0,27.22
19319,2015-01-20 09:48:14,28.715127,76.964234,28.761555,76.986767,Bus,,,6,46,54.87
19340,2015-12-10 14:04:51,19.095624,72.868883,19.146005,72.880267,bus,,,21,12,37.73
19359,2016-08-24 21:41:00,13.004682,77.470687,12.879553,77.479192,bus,,,66,44,26.09
19374,2015-06-18 05:43:23,13.194248,80.140538,13.004798,80.228112,Bus,,,6,42,24.29
19376,2016-07-19 14:07:47,19.244386,72.878847,19.043597,72.878424,bus,,,0,28,45.23
19378,2016-08-28 03:58:10,13.172565,80.203376,13.086932,80.182716,Bus,,,11,35,32.65
19384,2015-11-06 21:25:34,19.094242,72.842234,19.065931,72.872178,Bus,,,63,48,44.89
19388,2016-10-23 02:09:32,25.299385,82.961966,25.310376,82.981951,Bus,,,10,34,65.38
19393,2016-02-21 21:53:05,13.072668,80.150361,12.907771,80.251459,bus,,,18,25,25.88
19395,2015-05-21 05:35:46,13.155473,80.252532,13.055057,80.172736,Bus,,,24,34,32.17
19413,2015-04-10 05:26:30,12.911547,77.668519,12.931336,77.535702,Bus,,,83,45,26.89
19424,2016-10-28 21:59:06,22.618178,88.412871,22.488019,88.406341,bus,,,2,34,41.08
19431,2016-06-17 12:35:32,13.139457,77.701817,12.879008,77.643841,bus,,,51,34,33.85
19442,2015-10-20 01:03:27,12.959787,77.572414,12.994929,77.513719,Bus,,,37,20,34.81
19443,2015-03-10 04:11:40,22.727331,88.388163,22.726475,88.427582,bus,,,6,22,44.54
19444,2015-09-14 22:01:54,13.032826,77.588962,12.904616,77.717366,Bus,,,43,29,29.73
19451,2015-12-22 00:46:06,25.302461,82.973199,25.326049,82.99206,bus,,,16,29,58.9
19459,2015-05-05 07:28:20,12.929689,80.190163,13.128051,80.218914,Bus,,,7,39,35.25
19460,2015-02-14 11:25:25,13.074575,80.242331,13.048392,80.166167,Bus,,,83,45,25.89
19472,2016-09-21 04:04:09,13.102527,80.197268,13.063266,80.186475,Bus,,,22,15,26.39
19482,2016-05-20 14:20:34,22.531374,88.426636,22.661528,88.438221,Bus,,,80,45,31.69
19490,2016-01-27 15:05:38,25.265523,82.986795,25.306357,82.968436,bus,,,13,32,63.77
19500,2016-01-27 20:39:05,25.345731,82.989003,25.320871,82.96247,bus,,,19,12,47.01
19501,2015-06-11 04:39:44,13.13431,80.23691,13.061767,80.197528,Bus,,,19,15,27.05
19505,2016-09-09 03:03:06,19.178636,72.848488,19.049406,72.873632,Bus,,,32,23,39.35
19514,2015-01-13 06:44:21,12.953582,77.719138,13.045969,77.707186,Bus,,,48,25,26.59
19516,2015-07-05 16:31:56,28.592911,76.998613,28.705377,77.022304,bus,,,36,25,52.76
19525,2015-04-25 08:50:26,19.04967,72.847009,19.037101,72.877097,bus,,,5,6,23.72
19526,2015-05-28 21:32:35,,,13.108861,80.201085,bus,,,65,46,25.77
19527,2016-03-11 18:57:25,19.204002,72.854054,,,bus,,,19,28,45.92
