ID,TIMESTAMP,STARTING_LATITUDE,STARTING_LONGITUDE,DESTINATION_LATITUDE,DESTINATION_LONGITUDE,VEHICLE_TYPE,TOTAL_LUGGAGE_WEIGHT,WAIT_TIME,TRAFFIC_STUCK_TIME,DISTANCE,FARE
17009,2016-07-07 13:30:03,22.732658,88.382557,22.701405,88.424801,Taxi non ac,21,9,25,33,413.77
17013,2015-08-05 13:29:48,25.304901,83.018318,25.290758,83.014679,taxi Non ac,25,17,53,44,954.28
17019,2016-01-04 10:57:17,12.923156,80.246732,13.058832,80.149031,taxi non Ac,7,2,61,48,480.87
17026,2015-11-07 18:47:13,22.718774,88.415654,22.522681,88.389663,taxi non ac,16,2,48,25,320.96
17028,2016-07-17 05:23:14,22.718467,88.391801,22.664644,88.406356,taxi non ac,5,4,4,41,539.3
17029,2016-12-17 04:10:11,19.072817,72.870071,19.241876,72.839904,taxi non ac,14,10,8,44,796.92
17030,2015-11-15 16:36:14,25.386081,83.014649,25.352832,82.964345,taxi Non ac,27,9,27,43,893.47
17035,2016-04-24 01:06:43,12.967771,80.18736,13.006237,80.143737,taxi Non ac,27,9,24,16,179.8
17038,2015-04-10 04:42:11,22.484553,88.436838,22.475114,88.429492,taxi Non ac,4,13,5,3,48.68
17052,2016-07-08 02:15:00,13.049605,77.658967,13.032452,77.582579,Taxi non Ac,25,14,48,31,378.57
17065,2016-06-07 12:18:37,22.588554,88.433234,22.499424,88.399188,taxi non ac,7,11,37,47,581.09
17082,2016-03-21 16:48:25,28.67766,77.066339,28.694935,77.222099,taxi non ac,1,10,28,21,447.96
17087,2015-10-18 23:26:51,13.082489,80.140499,13.150785,80.140788,Taxi non Ac,9,6,22,21,236.72
17092,2016-03-28 21:05:07,19.01814,72.839227,19.229856,72.856947,Taxi non ac,14,11,20,38,693.85
17093,2015-10-22 03:55:48,22.535847,88.386692,22.660874,88.443445,taxi Non ac,2,8,45,37,518.98
17094,2016-06-01 11:39:28,25.353596,82.992386,25.283301,82.985435,Taxi Non AC,16,6,44,24,523.37
17096,2015-09-23 01:46:52,28.601715,77.132704,28.675927,77.17986,Taxi non Ac,14,11,32,19,463.9
17118,2016-11-09 05:11:32,28.700021,77.089101,28.652723,77.175715,Taxi non ac,28,12,65,36,843.16
17126,2016-04-09 23:40:45,13.04353,80.197558,12.926369,80.239274,Taxi non Ac,17,9,5,33,350.82
17131,2015-03-05 06:19:31,13.135196,77.490696,12.91095,77.719251,Taxi Non AC,3,3,73,44,536.29
17139,2016-03-11 00:51:23,25.369859,83.022395,25.30871,82.995557,Taxi Non AC,24,18,57,42,979.23
17141,2016-07-01 07:57:37,19.220486,72.849827,19.182085,72.844365,Taxi Non AC,25,1,44,0,453.2
17166,2015-07-28 11:31:42,19.134557,72.838839,19.070695,72.845554,taxi non ac,29,6,54,45,743.14
17175,2016-06-10 10:44:22,28.732926,76.982337,28.747099,77.047699,taxi Non ac,27,2,48,30,634.6
17191,2016-01-12 19:23:44,13.093737,77.620795,13.070392,77.716953,Taxi non Ac,19,17,12,14,150.23
17206,2015-08-12 17:40:22,22.497761,88.430127,22.570931,88.414689,Taxi non ac,4,5,30,29,366.11
17208,2015-01-02 10:47:17,13.079051,77.52696,12.941005,77.673009,taxi non Ac,13,19,64,34,388.02
17214,2015-11-03 20:04:06,19.180634,72.877743,19.186834,72.871735,taxi non Ac,19,17,2,32,523.56
17218,2015-09-20 22:31:32,19.102834,72.83792,19.026914,72.83654,Taxi Non AC,13,18,20,15,284.44
17219,2016-10-18 16:51:35,28.693724,77.031012,28.646485,76.960932,Taxi Non AC,19,16,57,32,682.61
17222,2015-12-02 04:53:01,13.106545,77.561861,,,Taxi non ac,27,7,8,11,129.03
17255,2015-03-11 21:47:58,12.998969,77.571044,12.883299,77.461169,Taxi Non AC,27,14,23,46,520.65
17256,2016-03-14 08:14:03,19.07434,72.861986,19.213583,72.84312,taxi Non Ac,28,10,2,32,582.04
17257,2015-08-16 18:33:46,,,19.158152,72.880423,taxi non ac,13,12,65,40,689.33
17266,2015-09-18 16:54:09,12.983076,77.58147,12.999677,77.544874,Taxi non Ac,9,4,2,15,152.49
17272,2015-07-08 05:41:16,12.992339,80.183193,13.068866,80.144056,taxi non ac,9,0,15,31,326.51
17276,2015-09-06 13:36:12,22.597452,88.397188,22.576976,88.402826,Taxi Non AC,25,1,10,7,85.94
17292,2015-10-04 10:37:26,19.196347,72.852615,19.228969,72.870536,Taxi non Ac,19,1,42,22,384.74
17309,2016-07-03 19:05:44,13.061092,80.178577,13.056481,80.170565,taxi non ac,8,16,0,7,71.96
17310,2016-01-27 00:06:42,25.383123,82.974547,25.360541,82.979533,taxi non ac,5,0,4,10,220.43
17315,2015-12-27 10:48:48,25.266851,83.012966,25.340747,82.971468,Taxi Non AC,7,19,4,12,256.38
17316,2015-12-21 19:36:22,19.229255,72.879313,19.018661,72.876655,taxi non ac,5,19,3,36,585.81
17318,2016-08-23 02:23:55,28.560258,76.971237,28.593299,77.195128,Taxi Non AC,12,8,43,25,605.5
17321,2016-09-15 22:51:50,13.013264,77.496632,13.041008,77.653966,Taxi Non AC,28,8,7,24,272.04
17322,2015-10-26 11:08:45,25.271989,83.018616,25.372442,82.985327,Taxi non Ac,16,5,38,20,443.5
17324,2016-11-17 04:00:27,19.24157,72.869143,19.170869,72.861989,Taxi non Ac,21,8,49,37,707.38
17325,2015-02-06 02:42:41,25.343548,82.994773,25.274367,82.994136,Taxi Non AC,21,9,27,14,334.16
17330,2016-11-05 18:11:19,28.564003,77.18001,28.655073,77.032912,taxi Non Ac,29,5,29,33,689.84
17337,2016-12-15 00:58:46,28.650316,77.043063,28.68675,77.191414,taxi non Ac,1,1,50,90,704
17338,2016-12-07 08:53:12,12.931594,80.16387,13.140795,80.233113,Taxi non Ac,29,5,95,48,543.27
17342,2016-12-19 16:07:34,,,,,Taxi non ac,12,7,22,35,368.05
17343,2016-05-27 04:42:54,19.174692,72.842518,19.218473,72.842095,taxi non ac,26,7,8,8,147.12
17348,2016-02-10 06:55:18,22.488949,88.451402,22.708449,88.402985,taxi non Ac,9,19,65,34,495.37
17355,2015-10-18 08:11:07,19.080577,72.856387,19.082047,72.863963,Taxi Non AC,8,18,81,44,844.35
17364,2016-04-10 23:32:03,12.915275,77.537722,13.028924,77.462034,taxi non ac,14,3,65,37,450.35
17369,2016-03-11 09:57:13,19.226063,72.862047,19.059223,72.85623,Taxi Non AC,29,7,62,39,657.29
17377,2015-01-11 04:50:57,19.186965,72.86586,19.067391,72.841654,taxi Non ac,18,13,10,22,398.91
17396,2016-11-22 16:20:49,28.609293,77.190738,28.61066,77.102475,taxi non ac,18,14,18,11,245.66
17409,2015-11-08 05:28:31,19.016605,72.846287,19.194677,72.841532,taxi Non ac,2,0,5,41,729.88
17410,2016-01-24 03:29:30,19.193085,72.837736,19.249581,72.879894,taxi Non Ac,26,10,36,31,567.95
17413,2016-12-23 07:28:06,25.359686,82.962967,25.346139,83.007975,taxi Non Ac,13,9,27,20,477.76
17419,2015-04-25 19:56:49,25.350093,83.015544,25.270268,82.961982,taxi non Ac,30,1,39,24,501.08
17420,2015-12-22 05:11:36,12.865668,77.613768,13.089718,77.567034,taxi Non ac,17,5,26,44,509.65
17421,2016-11-18 04:48:12,19.188982,72.848587,19.121737,72.848554,Taxi non ac,18,4,50,31,585.49
17422,2015-11-12 20:32:01,25.307735,82.96357,25.302647,83.00815,Taxi Non AC,22,13,16,10,222.75
17447,2015-01-17 11:48:03,,,,,Taxi Non AC,11,1,37,34,340.4
17464,2015-04-27 16:07:41,13.104203,80.197357,13.169498,80.14446,Taxi non ac,1,1,47,31,311.43
17476,2015-01-18 05:03:17,22.620864,88.431313,22.601558,88.40345,taxi non ac,1,12,37,36,497.97
17477,2015-04-26 04:09:32,19.16031,72.841827,19.134153,72.881893,taxi non Ac,13,3,40,29,541.34
17485,2016-03-18 02:13:55,12.96674,77.652156,12.969022,77.516558,Taxi non Ac,16,7,43,40,477.38
17492,2015-01-10 05:05:50,22.549529,88.447084,22.605439,88.430592,Taxi Non AC,25,10,17,11,157.16
17499,2016-02-26 21:28:52,25.284734,83.005581,25.363046,83.002396,taxi non ac,6,15,25,19,460.25
17500,2016-04-14 00:58:11,19.029844,72.867048,19.023176,72.868222,Taxi non ac,25,1,8,8,144.86
17514,2016-08-11 17:48:47,25.292913,83.011429,25.330773,82.999656,taxi Non Ac,11,4,17,31,634.07
17538,2016-09-24 01:54:15,12.981584,77.529104,12.859219,77.553109,Taxi non Ac,25,7,4,16,184.25
17541,2016-10-10 08:45:25,,,19.024017,72.838042,Taxi Non AC,12,1,11,22,393.8
17545,2015-10-16 00:49:03,28.607397,77.001874,28.685957,77.012499,taxi Non ac,13,15,8,30,680.44
17553,2015-12-19 06:11:37,22.583133,88.3849,22.709429,88.428831,Taxi non ac,17,10,33,20,287.24
17554,2016-02-08 09:15:14,28.563652,77.066529,28.632506,77.064651,Taxi Non AC,27,8,7,11,225.2
17556,2015-10-18 05:11:04,13.129856,77.514302,13.117412,77.640379,taxi non Ac,3,9,23,45,520.23
17562,2015-05-01 11:51:51,22.722163,88.426169,22.532441,88.402871,Taxi Non AC,18,5,20,46,557.98
17564,2016-02-22 20:27:07,12.977436,77.567649,13.007951,77.683488,Taxi non Ac,13,2,28,17,180.7
17574,2015-05-24 17:47:07,22.736747,88.390074,22.51687,88.406995,taxi Non ac,5,19,27,35,437.3
17587,2015-03-05 05:10:06,25.318655,82.96502,25.292761,82.966407,taxi non ac,6,0,51,34,801.06
17588,2016-10-10 17:23:00,13.158994,80.133027,13.16356,80.178688,taxi non Ac,23,9,85,47,482.47
17604,2015-04-23 03:32:09,12.928224,80.21134,12.969556,80.135162,Taxi non ac,16,4,34,22,246.8
17607,2016-07-15 08:24:54,13.032345,80.252659,13.089854,80.187447,Taxi Non AC,16,15,0,37,392.06
17624,2015-07-27 23:27:16,13.07673,77.678378,12.932048,77.667383,Taxi non Ac,8,12,26,28,334.41
17638,2015-05-18 14:51:12,13.086531,77.571193,12.884534,77.679009,taxi Non Ac,18,10,59,38,413.29
17656,2016-07-18 17:33:58,28.679732,77.092917,28.753352,77.163518,Taxi Non AC,10,11,61,38,833.22
17667,2016-05-01 07:24:06,12.9256,77.462571,13.008496,77.48326,taxi non Ac,10,2,21,12,146.96
17679,2016-04-03 02:43:38,19.127135,72.873678,19.095466,72.836302,Taxi Non AC,7,16,0,9,167.6
17683,2016-10-11 17:05:15,28.723808,77.173422,28.568519,77.133688,taxi non Ac,29,19,80,45,965.79
17689,2015-12-07 00:40:18,13.137815,77.676035,12.92508,77.628437,Taxi non Ac,17,3,25,31,355.14
17695,2015-06-16 10:27:30,25.385766,82.962865,25.387764,82.996275,taxi Non Ac,10,7,2,13,265.9
17704,2015-12-28 04:01:46,22.523479,88.435762,22.503335,88.438733,Taxi non ac,22,9,62,42,596.18
17722,2016-05-24 05:02:35,13.070244,77.577817,12.933036,77.612088,Taxi non ac,20,13,31,17,210.37
17735,2015-02-22 12:58:13,22.628675,88.387055,22.731373,88.432863,taxi non ac,29,15,55,28,371.75
17736,2016-08-28 02:41:44,12.90633,77.703287,12.983476,77.656973,taxi non Ac,27,11,69,39,464.3
17750,2016-11-23 01:36:55,25.311026,82.981225,25.381223,82.982968,taxi non ac,13,0,8,33,730.34
17754,2015-05-26 06:41:40,22.655669,88.380008,,,Taxi Non AC,7,16,56,46,645.15
17760,2016-02-15 05:31:47,22.576476,88.436852,,,Taxi Non AC,8,16,22,33,454.85
17763,2015-07-08 07:08:34,22.498275,88.389564,22.705197,88.414048,taxi Non Ac,14,19,47,28,401
17768,2016-06-03 05:29:39,22.527663,88.385696,22.639513,88.430895,Taxi Non AC,4,0,30,21,285.27
17769,2015-04-09 06:41:31,22.539733,88.382853,22.688706,88.444473,Taxi Non AC,16,4,46,31,440.35
17779,2016-09-18 15:50:52,19.103969,72.868791,19.166353,72.881752,taxi Non Ac,20,19,47,25,451.22
17788,2015-06-13 21:52:31,13.044689,80.162355,13.049895,80.259414,taxi Non Ac,26,14,29,16,189.8
17799,2015-01-12 03:16:09,28.703904,77.096303,28.604959,77.206041,Taxi non Ac,18,6,53,35,836.15
17801,2016-04-04 16:39:29,28.633039,76.965667,28.603904,77.155694,taxi non Ac,26,18,0,32,653.1
17807,2015-06-23 04:02:36,19.226081,72.864618,19.083672,72.840576,Taxi Non AC,8,18,31,27,509.59
17814,2015-03-09 15:57:52,13.119099,80.203912,13.069069,80.134602,Taxi Non AC,12,1,23,19,191.59
17818,2016-03-09 18:43:42,25.328969,83.02317,25.32097,83.006005,Taxi non ac,3,3,25,31,649.48
17821,2015-02-15 22:10:59,25.339204,82.981814,25.339481,82.982651,Taxi Non AC,17,10,36,27,641.86
17833,2015-08-08 21:39:48,22.635956,88.426266,22.490705,88.402673,taxi non Ac,21,16,37,34,476.8
17835,2016-11-06 05:30:52,12.942215,77.613295,12.943386,77.64561,taxi non ac,21,5,14,10,117.66
17836,2016-02-17 13:06:41,13.112697,80.16908,12.933097,80.244314,taxi non ac,28,15,47,28,287.84
17839,2016-04-22 00:12:48,25.371065,82.962991,25.336503,82.991223,Taxi Non AC,7,16,37,42,972.28
17841,2015-08-19 19:24:09,25.361193,82.971251,25.299778,83.024221,taxi non Ac,7,7,30,23,492.88
17847,2015-06-22 21:12:13,19.161223,72.844,19.095313,72.877071,taxi non ac,3,7,50,37,684.69
17848,2015-06-11 14:36:42,13.044074,80.160456,13.075316,80.198483,Taxi Non AC,23,1,0,9,87.93
17852,2016-06-13 15:07:51,28.746411,77.148821,28.759967,77.212518,Taxi non Ac,30,14,19,16,337.53
17853,2016-01-27 13:39:16,28.596058,77.168947,28.584803,77.206748,Taxi non Ac,3,10,0,19,670
17856,2016-08-14 02:09:45,28.681508,77.201838,28.579467,77.057201,Taxi Non AC,16,3,27,34,767.03
17868,2015-02-11 05:44:36,19.119512,72.861127,19.037841,72.86909,Taxi non ac,15,0,26,19,355.94
17869,2016-04-28 10:42:06,25.303863,82.978235,25.291237,82.991166,taxi non Ac,27,19,11,20,423.33
17871,2015-02-09 23:01:22,19.195234,72.855041,19.042338,72.852332,Taxi non ac,27,10,42,30,575.59
17879,2016-05-14 00:30:18,28.721884,76.992697,28.706153,77.01465,Taxi Non AC,6,10,50,34,817.02
17908,2016-07-16 18:32:10,22.469427,88.400396,22.680431,88.438511,taxi Non Ac,22,18,42,37,475.64
17909,2016-12-11 19:18:19,19.186971,72.883553,19.134337,72.845647,Taxi Non AC,24,12,11,10,177.31
17922,2015-05-13 18:07:35,19.203781,72.841763,19.166673,72.864955,Taxi Non AC,16,13,11,21,358.16
17929,2015-07-14 18:26:09,28.717104,77.094397,28.643296,77.137292,Taxi Non AC,30,0,82,43,924.09
17936,2016-07-04 22:41:15,22.673855,88.417452,22.592086,88.388438,taxi Non Ac,29,2,46,25,360.3
17939,2016-02-20 00:02:02,25.342143,82.962077,25.38085,82.991112,Taxi non ac,22,3,9,15,334.16
17944,2016-02-21 16:27:13,19.010552,72.852022,19.032527,72.873886,Taxi non Ac,19,2,39,29,486.3
17974,2015-07-14 02:52:06,13.094905,77.578875,12.949222,77.68469,taxi Non ac,16,11,10,36,405.63
17980,2015-08-12 18:06:15,28.611717,76.99207,28.699858,77.192265,taxi Non ac,3,15,29,42,893.59
17982,2016-03-06 06:37:32,28.654893,77.099099,28.738745,77.178168,taxi Non Ac,2,7,49,28,663.67
17992,2016-03-12 20:09:26,13.063199,80.176009,13.083086,80.244265,taxi Non Ac,30,19,76,41,421.07
17993,2016-08-14 20:39:17,19.071643,72.847816,19.227254,72.865111,Taxi Non AC,27,8,23,33,557.86
17995,2016-05-21 23:54:06,19.022774,72.859292,19.060455,72.872878,taxi Non ac,15,4,3,20,348.42
17997,2016-08-09 07:29:28,22.669701,88.424504,22.669963,88.451916,Taxi non Ac,15,14,6,14,194.78
18000,2016-04-16 19:21:59,12.884026,77.509853,12.863164,77.620002,taxi non ac,2,8,16,16,174.28
18001,2016-06-20 17:59:03,,,,,taxi Non Ac,3,17,79,43,937.5
18004,2016-04-21 03:43:27,13.129534,77.577502,12.871411,77.541117,taxi non ac,14,13,3,35,391.52
18015,2016-05-14 13:21:09,28.630253,77.030469,28.644924,77.026362,Taxi Non AC,10,4,49,48,991.58
18019,2016-10-15 23:56:56,22.609555,88.384697,22.469486,88.385564,Taxi non Ac,2,7,3,36,475.85
18021,2015-03-12 22:26:46,13.092772,77.685082,12.913621,77.471587,taxi Non ac,17,12,11,41,465.32
18031,2015-08-21 07:00:51,12.997398,80.229967,13.033189,80.18846,Taxi Non AC,8,9,13,10,114.12
18040,2015-10-09 18:33:13,25.270421,82.981623,25.328248,82.963106,Taxi Non AC,2,3,13,88,410.83
18049,2016-04-08 03:55:27,22.565716,88.444071,22.553286,88.397279,Taxi Non AC,23,5,31,30,404.43
18057,2015-10-02 17:21:06,22.61969,88.451471,22.659844,88.397464,taxi non ac,17,9,51,33,422.4
18059,2015-04-07 03:19:36,25.378009,83.0196,25.300088,82.975477,Taxi non Ac,21,18,12,23,533.69
18068,2016-11-26 08:24:27,13.196135,80.245201,13.166949,80.188711,taxi Non Ac,16,1,24,18,200.64
18080,2015-07-21 11:12:11,25.266685,83.016613,25.373626,82.96743,Taxi non Ac,10,8,52,28,601.04
18090,2016-03-07 05:14:17,13.129058,80.159928,12.952434,80.137198,Taxi Non AC,5,5,37,45,489.12
18095,2016-09-21 02:03:18,28.684795,77.204296,28.646542,77.033673,taxi non ac,15,6,29,21,483.45
18096,2015-11-08 17:46:05,28.631928,77.152459,28.673677,77.165298,taxi non ac,3,12,57,34,735.16
18113,2015-03-03 10:03:57,,,19.028582,72.864749,Taxi Non AC,27,12,6,24,394
18115,2016-03-04 17:38:36,,,13.011361,77.69477,Taxi Non AC,24,13,21,35,370.18
18128,2015-11-21 02:34:11,13.023249,80.222371,13.0932,80.185037,taxi non Ac,11,14,17,30,331.15
18131,2015-11-18 07:10:48,19.199358,72.870285,19.075973,72.845949,Taxi Non AC,24,14,64,45,853.74
18134,2016-04-19 12:44:09,25.260203,82.993248,25.315032,83.008184,Taxi non ac,4,2,5,26,515.19
18144,2015-09-13 22:33:15,13.12218,77.63555,12.964609,77.71181,Taxi non Ac,20,3,10,37,421.65
18154,2015-08-27 11:12:23,,,,,taxi non Ac,17,4,37,19,247
18156,2015-10-15 07:37:18,25.371725,82.994548,25.286919,82.993442,taxi non ac,8,13,10,33,761.91
18162,2016-01-11 20:41:38,19.149124,72.875715,19.021851,72.87278,taxi non Ac,2,10,19,36,579.67
18169,2015-01-17 18:26:07,28.636182,77.016681,28.725145,77.094552,Taxi non Ac,10,1,19,19,392.08
18177,2016-08-05 16:15:57,19.220015,72.83735,19.242448,72.872611,Taxi Non AC,20,8,11,10,171.85
18178,2015-04-02 08:05:55,13.025571,77.469334,13.027027,77.484399,Taxi non ac,7,13,5,3,193
18185,2015-02-25 20:33:55,13.001919,77.500297,13.113864,77.615578,Taxi non Ac,25,1,82,43,470.21
18188,2015-03-03 09:01:20,22.697753,88.424313,22.498899,88.394671,Taxi non ac,11,9,33,28,354.57
18198,2015-06-27 01:15:46,,,13.049788,80.18347,Taxi non Ac,26,16,3,30,323.84
18205,2015-06-26 23:27:39,28.722942,77.042362,28.694816,77.212325,taxi Non ac,8,12,27,40,891.81
18208,2016-12-01 07:19:16,13.034843,77.675768,,,Taxi non Ac,11,5,40,24,288.92
18213,2015-08-13 05:23:21,13.070645,77.490583,13.102431,77.686048,Taxi Non AC,2,8,11,41,467.12
18217,2016-04-22 12:45:34,25.276847,83.016196,25.37292,82.994759,Taxi Non AC,29,2,23,13,276.42
18222,2015-10-24 05:55:00,,,28.621814,77.140263,Taxi non ac,9,3,40,44,1004.67
18244,2015-03-01 16:29:55,22.716162,88.431415,22.479746,88.423649,Taxi Non AC,6,19,52,34,437.13
18249,2016-06-01 09:00:13,25.302008,82.976768,25.318281,82.965601,taxi non Ac,27,6,16,9,195.77
18252,2016-07-26 21:57:52,25.370726,83.000117,25.267548,82.972745,taxi non Ac,6,5,29,39,903.85
18259,2016-12-04 11:12:58,25.382679,82.972529,25.318861,83.005055,taxi Non ac,28,2,24,16,338.71
18267,2015-07-11 10:25:58,12.871969,77.462485,12.942423,77.464096,Taxi non Ac,25,6,16,47,479.18
18277,2016-10-24 09:01:36,28.769412,77.052086,28.732094,77.128865,Taxi non ac,17,10,48,48,982.37
18283,2015-09-06 23:52:18,22.507434,88.42508,22.695125,88.390784,Taxi non ac,22,1,41,40,538.67
18297,2015-03-25 19:16:17,12.945128,77.56872,12.905639,77.529946,taxi Non Ac,17,16,16,48,499.39
18305,2015-02-13 03:21:39,12.935808,77.64095,13.10556,77.644384,taxi non Ac,1,4,36,30,351.76
18313,2015-06-13 08:29:51,25.351757,82.977078,25.275147,82.972658,taxi non ac,1,12,19,19,439.04
18316,2015-05-08 11:50:05,13.140079,80.167464,13.094042,80.192763,taxi Non ac,29,0,41,41,408.34
18317,2015-12-04 19:44:52,,,19.070195,72.844971,taxi Non ac,5,5,61,37,634
18320,2015-11-22 01:22:23,12.911685,80.13779,12.952877,80.183397,taxi Non ac,21,13,5,26,279.29
18324,2016-01-23 18:51:05,,,,,Taxi Non AC,21,16,40,43,461.13
18327,2016-01-24 09:24:09,,,22.648778,88.441225,taxi non ac,11,15,48,39,498
18332,2015-08-21 12:11:02,28.62705,76.968649,28.683439,77.075621,Taxi Non AC,25,4,4,42,836.23
18341,2016-05-01 19:55:42,28.556881,77.188091,28.574452,77.221789,taxi Non ac,7,19,32,43,898.32
18352,2016-09-27 09:50:51,12.864045,77.633569,13.112691,77.633121,Taxi non Ac,11,16,6,41,426.21
18357,2016-07-27 06:19:34,19.105539,72.879994,19.212341,72.870761,Taxi non ac,21,1,41,9,433.4
18368,2016-04-13 11:39:57,28.619114,77.013402,28.716686,77.132363,taxi non ac,26,2,6,32,654.67
18385,2015-05-04 21:16:57,19.249707,72.877243,19.118927,72.879748,Taxi non Ac,11,17,1,41,727.61
18388,2016-11-11 01:41:27,13.010417,80.2283,,,taxi non Ac,18,12,34,37,409.64
18394,2015-05-20 08:03:19,22.657604,88.451079,22.625727,88.39347,Taxi Non AC,4,6,13,52,127.6
18405,2015-11-18 10:41:29,13.135327,80.133036,13.173151,80.139947,Taxi non ac,6,14,0,14,135.43
18408,2015-06-21 21:57:07,22.59597,88.449853,22.733756,88.38932,taxi Non Ac,12,19,6,26,357.96
18422,2015-07-01 00:57:03,13.059672,77.603868,13.132117,77.56872,Taxi non ac,28,7,5,43,482.85
18424,2016-09-27 19:34:29,19.161102,72.836916,19.032442,72.8379,Taxi Non AC,20,7,21,21,353.66
18457,2016-01-13 00:26:37,22.69068,88.439114,22.650224,88.38892,Taxi Non AC,2,12,84,45,654.7
18465,2016-09-01 10:42:16,19.04731,72.837679,19.250248,72.875319,taxi Non ac,29,6,62,40,676.61
18466,2016-04-13 23:10:36,12.98947,77.461321,12.885726,77.61578,Taxi Non AC,27,13,19,34,387.08
18469,2015-01-22 20:06:59,12.977334,80.215324,13.169662,80.259288,taxi Non ac,29,15,2,37,361.42
18473,2016-09-22 11:33:59,25.34274,82.995367,25.362793,83.005875,taxi non ac,26,8,54,42,886.04
18475,2015-03-20 12:02:17,28.631742,77.118425,28.612189,77.004262,taxi Non ac,4,4,5,18,359.45
18476,2015-06-11 13:11:06,12.961181,80.174151,12.950105,80.24873,taxi non ac,10,7,17,0,430.8
18492,2015-03-14 01:09:19,12.921073,77.676895,12.876741,77.601046,Taxi Non AC,22,9,26,39,444.72
18497,2015-04-13 14:58:53,13.083984,80.182648,13.019918,80.153642,Taxi non Ac,2,17,29,44,429.03
18498,2015-05-04 03:32:23,25.273121,82.97377,25.313582,82.977648,taxi non ac,12,17,2,20,460.18
18502,2015-09-15 00:51:25,28.559199,77.190609,28.751726,77.02009,taxi non Ac,20,14,47,39,930.84
18503,2016-10-28 08:10:50,22.623822,88.448627,22.568022,88.375819,taxi non ac,21,14,29,35,480.01
18525,2016-10-24 20:15:31,25.371486,82.974374,25.36998,82.963575,Taxi non ac,27,16,11,7,156.19
18530,2015-09-06 17:42:48,25.261016,83.005203,25.372382,82.998409,Taxi non Ac,3,11,78,48,1016.49
18532,2015-01-04 20:55:55,25.334686,82.99843,25.302321,83.019876,taxi non Ac,28,11,14,18,378.07
18537,2015-03-22 21:59:21,19.04017,72.862686,19.179113,72.84754,taxi non ac,14,10,46,34,651.74
18540,2016-01-04 17:16:30,19.173835,72.871025,19.111396,72.866207,Taxi non Ac,3,6,7,27,440.12
18554,2016-07-20 00:53:55,28.636541,77.143988,28.709546,77.031965,Taxi Non AC,28,18,31,30,705.96
18557,2015-11-17 08:16:42,28.561686,77.178116,28.647562,76.992426,taxi Non ac,14,5,53,34,796.14
18565,2016-02-04 11:59:44,22.725517,88.428056,22.559511,88.375417,taxi Non Ac,20,10,13,27,910
18572,2016-01-22 16:31:45,28.6671,77.072088,28.661893,77.220359,taxi non Ac,3,14,32,25,524.61
18574,2015-02-10 11:33:19,19.215112,72.836359,19.212958,72.843428,taxi non ac,14,11,30,32,533.27
18591,2015-02-28 07:21:43,19.01259,72.882402,19.078607,72.87293,taxi non Ac,16,13,1,25,455.2
18597,2015-07-24 18:15:07,19.113412,72.878262,19.151383,72.836174,Taxi non Ac,7,7,56,35,600
18599,2015-01-25 01:46:02,13.180394,80.203133,12.995534,80.216909,taxi Non ac,1,6,42,36,408.76
18608,2015-06-12 19:25:44,25.385056,83.009379,25.330668,82.985037,taxi non ac,27,16,68,48,1008.75
18619,2015-10-07 18:10:00,12.883383,80.25006,13.112954,80.152299,taxi Non ac,21,7,55,41,408.44
18622,2016-09-23 07:57:23,13.017314,77.504924,13.110433,77.699709,Taxi non Ac,29,4,18,32,366.11
18623,2015-09-26 05:09:46,19.123835,72.855721,19.211678,72.871947,Taxi Non AC,11,0,1,38,683.74
18633,2016-02-10 11:35:27,28.593648,77.023553,28.67451,77.075019,Taxi non ac,25,8,20,14,296.62
18636,2015-04-01 08:55:33,25.380803,82.97566,25.349444,82.990633,taxi non ac,3,8,8,30,686.73
18637,2016-03-23 04:39:26,19.048318,72.856552,19.184623,72.845233,taxi non Ac,15,19,55,48,879.22
18640,2015-12-22 20:38:44,25.364561,82.963555,25.314317,82.982602,Taxi non Ac,14,18,8,48,992.47
18643,2016-07-02 18:33:33,13.005634,80.25866,12.97612,80.225982,Taxi non Ac,19,14,23,48,478.53
18645,2015-06-07 23:09:35,28.642101,77.000458,28.757351,77.156524,taxi Non Ac,24,5,13,47,1051.03
18652,2015-01-04 20:22:18,,,,,Taxi non ac,19,8,26,48,473.2
18660,2016-06-26 10:56:18,19.112029,72.851836,19.153976,72.838245,Taxi Non AC,19,4,25,23,393.04
18663,2015-07-04 21:32:32,13.131527,80.253918,13.064329,80.245504,taxi Non ac,21,16,18,16,183.43
18664,2015-05-03 19:42:29,19.051494,72.863483,19.035581,72.882506,Taxi Non AC,14,5,35,28,460.96
18666,2015-04-08 07:50:57,13.006872,77.50882,13.046945,77.472022,taxi non ac,26,14,26,20,246.27
18680,2015-10-09 21:52:21,25.301298,82.985309,25.284137,83.014082,taxi Non ac,11,12,18,13,308.11
18683,2015-09-01 17:59:58,19.163009,72.869279,19.078887,72.844688,Taxi Non AC,21,15,22,27,453.2
18700,2015-08-11 18:19:51,25.354755,82.996413,25.373034,82.962097,taxi non Ac,7,1,78,42,903.18
18706,2015-05-07 10:05:16,22.665475,88.430596,22.699062,88.406321,taxi Non Ac,30,9,6,13,161.29
18708,2015-03-11 10:27:27,28.649873,77.168923,28.663885,77.192196,taxi non Ac,12,15,30,20,424.13
18713,2015-08-21 12:33:59,25.287577,83.016912,25.306714,82.979942,Taxi non ac,24,13,8,17,354.02
