ID,TIMESTAMP,STARTING_LATITUDE,STARTING_LONGITUDE,DESTINATION_LATITUDE,DESTINATION_LONGITUDE,VEHICLE_TYPE,TOTAL_LUGGAGE_WEIGHT,WAIT_TIME,TRAFFIC_STUCK_TIME,DISTANCE,FARE,lat,long,SQRT LAT,SQRT LONG,ADDED,FINAL,value
11789,26-10-2015 17:32,28.644943,77.029384,28.579199,77.1004,Taxi AC,6,0,33,18,458.65,0.065744,-0.071016,0.004322274,0.005043272,0.009365546,0.09677575,1.7614634
11790,13-10-2016 14:06,25.274641,82.963547,25.328256,83.020482,Auto Rickshaw,,,46,36,535.93,-0.053615,-0.056935,0.002874568,0.003241594,0.006116162,0.078205898,8.696495835
11791,06-07-2016 20:18,13.165893,80.253027,13.199002,80.136036,Auto rickshaw,,,13,35,248.13,-0.033109,0.116991,0.001096206,0.013686894,0.0147831,0.121585772,13.5233785
11792,16-03-2016 13:56,19.237342,72.873011,19.177018,72.875685,auto rickshaw,,,67,46,671.93,0.060324,-0.002674,0.003638985,7.15028E-06,0.003646135,0.060383237,6.7146159
11793,08-07-2016 20:09,13.177786,80.17563,13.141876,80.208319,AC Bus,,,2,37,46.98,0.03591,-0.032689,0.001289528,0.001068571,0.002358099,0.04856026,5.3999877
11794,03-10-2016 20:35,13.105087,77.66579,13.086857,77.46196,Bus,,,27,42,25.87,0.01823,0.20383,0.000332333,0.041546669,0.041879002,0.204643597,22.75636799
11795,28-11-2015 22:05,19.22709,72.838618,19.082382,72.848143,Bus,,,42,24,39.98,0.144708,-0.009525,0.020940405,9.07256E-05,0.021031131,0.145021139,16.1263571
11796,14-02-2015 02:08,22.735068,88.40721,22.557105,88.397951,mini bus,,,41,34,52.24,0.177963,0.009259,0.031670829,8.57291E-05,0.031756558,0.178203699,19.81625136
11797,05-10-2016 13:58,13.032563,77.555891,13.058349,77.636754,taxi ac,3,0,15,19,234.97,-0.025786,-0.080863,0.000664918,0.006538825,0.007203743,0.084874864,9.43884894
11798,13-03-2015 02:38,28.746579,77.13062,28.57295,76.977643,AC bus,,,12,26,78.22,0.173629,0.152977,0.03014703,0.023401963,0.053548992,0.231406552,25.7324855
11799,09-09-2016 11:07,12.975139,77.481949,13.022341,77.626333,Metro,,,58,31,28.18,-0.047202,-0.144384,0.002228029,0.020846739,0.023074768,0.151903813,16.8917395
11800,23-03-2015 18:23,28.572551,77.16267,28.580703,77.189919,taxi non ac,23,12,68,44,924.37,-0.008152,-0.027249,6.64551E-05,0.000742508,0.000808963,0.028442277,3.162781171
11801,27-06-2016 11:05,25.299547,82.97849,25.304137,82.996793,Auto Rickshaw,,,6,19,259.09,-0.00459,-0.018303,2.10681E-05,0.000335,0.000356068,0.018869762,2.9831758
11802,16-03-2016 22:35,22.701461,88.416741,22.627528,88.434752,Taxi non ac,12,14,11,14,192.51,0.073933,-0.018011,0.005466088,0.000324396,0.005790485,0.076095234,8.461791
11803,22-11-2015 18:15,25.326502,82.969549,25.303249,82.998633,Taxi Non AC,21,11,5,21,425.7,0.023253,-0.029084,0.000540702,0.000845879,0.001386581,0.037236824,4.14734834
11804,28-02-2016 19:20,12.988099,80.235917,13.060496,80.226738,ac bus,,,45,39,50.33,-0.072397,0.009179,0.005241326,0.000084254,0.00532558,0.072976569,8.114994493
11805,18-12-2015 00:35,12.928201,80.207729,12.880893,80.198136,bus,,,46,36,32.81,0.047308,0.009593,0.002238047,9.20256E-05,0.002330073,0.048270825,5.36771572
11806,10-06-2016 11:10,12.894867,77.616249,13.024282,77.547186,Taxi non ac,23,1,32,44,472.71,-0.129415,0.069063,0.016748242,0.004769698,0.02151794,0.146689946,16.31192197
11807,13-08-2016 06:12,19.209715,72.875012,19.169637,72.864473,mini Bus,,,34,33,70.44,0.040078,0.010539,0.001606246,0.000111071,0.001717317,0.041440519,4.68185699
11808,09-01-2016 16:44,12.86677,77.622549,13.025395,77.540761,Taxi AC,22,0,48,31,407.29,-0.158625,0.081788,0.025161891,0.006689277,0.031851168,0.178468954,19.84574769
11809,24-03-2015 07:39,19.122342,72.844303,19.064772,72.884355,Mini bus,,,37,44,53.94,0.05757,-0.040052,0.003314305,0.001604163,0.004918468,0.070131787,7.798654759
11810,11-02-2015 01:12,28.745344,77.043039,28.689503,77.163243,Taxi AC,2,8,38,46,1293.05,0.055841,-0.120204,0.003118217,0.014449002,0.017567219,0.132541386,14.738628
11811,28-12-2016 03:24,25.38269,83.010291,25.286647,82.96888,taxi ac,9,10,34,31,849.36,0.096043,0.041411,0.009224258,0.001714871,0.010939129,0.10459029,11.634425
11812,12-12-2016 09:23,,,25.384893,82.98051,Mini Bus,,,53,42,64.38,-25.384893,-82.98051,644.3927926,6885.76504,7530.157832,86.77648202,9649.54481
11813,22-12-2016 22:28,22.719125,88.391969,22.590417,88.404722,Mini Bus,,,34,24,42.89,0.128708,-0.012753,0.016565749,0.000162639,0.016728388,0.129338271,14.3824157
11814,24-04-2015 00:14,25.314489,83.023975,25.334025,82.967781,AUTO RICKSHAW,,,33,36,765.68,-0.019536,0.056194,0.000381655,0.003157766,0.003539421,0.059493033,6.615625229
11815,08-11-2016 12:50,25.351656,83.007806,25.310047,83.01552,taxi ac,24,13,68,37,944.68,0.041609,-0.007714,0.001731309,5.95058E-05,0.001790815,0.042318018,4.7576364
11816,08-12-2015 20:27,12.999573,77.708278,12.846181,77.635943,taxi ac,17,14,17,31,402.27,0.153392,0.072335,0.023529106,0.005232352,0.028761458,0.169592034,18.85863415
11817,09-07-2015 03:51,19.162178,72.842519,19.030212,72.854267,taxi ac,21,6,48,40,903.56,0.131966,-0.011748,0.017415025,0.000138016,0.017553041,0.132487889,14.73265323
11818,15-02-2016 10:15,13.183822,80.213505,13.191178,80.24634,ac bus,,,49,27,39.03,-0.007356,-0.032835,5.41107E-05,0.001078137,0.001132248,0.033648892,3.741756837
11819,06-11-2016 11:35,25.369056,83.019018,25.361746,82.967066,bus,,,59,34,68.14,0.00731,0.051952,5.34361E-05,0.00269901,0.002752446,0.052463763,5.8339742
11820,09-12-2016 02:08,28.674115,77.208434,28.606843,76.993903,Metro,,,4,31,55.99,0.067272,0.214531,0.004525522,0.04602355,0.050549072,0.224831208,25.12329
11821,05-04-2015 06:02,13.193181,80.151844,13.197913,80.244466,auto rickshaw,,,19,17,153.82,-0.004732,-0.092622,2.23918E-05,0.008578835,0.008601227,0.092742799,1.31299921
11822,26-08-2015 22:31,22.728761,88.394948,22.547081,88.426726,bus,,,42,30,36.32,0.18168,-0.031778,0.033007622,0.001009841,0.034017464,0.184438238,2.595328
11823,08-05-2016 13:34,22.527068,88.389435,22.570612,88.428492,Bus,,,31,33,39.23,-0.043544,-0.039057,0.00189608,0.001525449,0.003421529,0.058493839,6.54514882
11824,07-01-2016 08:29,22.640196,88.436965,22.711789,88.396536,Bus,,,4,29,35.96,-0.071593,0.040429,0.005125558,0.001634504,0.006760062,0.082219594,9.142818888
11825,13-09-2016 04:04,13.087417,77.553003,12.885002,77.702014,mini Bus,,,42,40,31.11,0.202415,-0.149011,0.040971832,0.022204278,0.06317611,0.251348583,27.94996247
11826,25-01-2015 10:00,,,,,AC Bus,,,33,42,74.21,0,0,0,0,0,0,
11827,24-05-2015 15:21,25.280854,83.014715,25.298071,82.967332,taxi non Ac,28,3,40,31,647.3,-0.017217,0.047383,0.000296425,0.002245149,0.002541574,0.050414024,5.6639427
11828,16-10-2015 10:06,13.099939,77.693398,12.904235,77.540714,Bus,,,31,48,28.61,0.195704,0.152684,0.038300056,0.023312404,0.061612459,0.248218572,27.61952
11829,11-03-2015 14:20,25.269589,83.000191,25.278409,83.000336,Mini Bus,,,4,40,61.77,-0.00882,-0.000145,7.77924E-05,0.000000021,7.78134E-05,0.008821192,0.9891653
11830,12-07-2015 02:02,28.628621,77.139794,28.618881,77.198852,AC bus,,,47,42,73.9,0.00974,-0.059058,9.48676E-05,0.003487847,0.003582715,0.059855785,6.65596326
11831,16-12-2016 22:15,13.160085,80.193633,12.974736,80.212446,taxi non ac,7,11,10,6,430.32,0.185349,-0.018813,0.034354252,0.000353929,0.034708181,0.186301317,2.7167647
11832,07-03-2015 10:20,13.027806,80.191506,12.894487,80.156851,Bus,,,27,27,26.26,0.133319,0.034655,0.017773956,0.001200969,0.018974925,0.1377495,15.31774441
11833,02-11-2015 11:56,22.599245,88.4101,22.514082,88.407698,metro,,,0,36,37.65,0.085163,0.002402,0.007252737,5.7696E-06,0.007258506,0.085196867,9.473891628
11834,11-01-2015 17:45,19.213695,72.840509,19.050993,72.873248,Metro,,,17,44,55.19,0.162702,-0.032739,0.026471941,0.001071842,0.027543783,0.165963198,18.4551756
11835,02-03-2016 14:25,28.692199,77.187472,28.631775,76.98157,metro,,,61,35,61.41,0.060424,0.205902,0.00365106,0.042395634,0.046046693,0.214584933,23.86184453
11836,02-01-2015 13:19,13.193454,80.155716,13.028423,80.202038,Auto Rickshaw,,,29,31,222.05,0.165031,-0.046322,0.027235231,0.002145728,0.029380959,0.171408747,19.66527
11837,01-10-2015 09:20,19.106974,72.879717,19.185605,72.862978,auto rickshaw,,,20,13,139.29,-0.078631,0.016739,0.006182834,0.000280194,0.006463028,0.080392962,8.939697335
11838,16-06-2015 05:28,19.168989,72.871255,19.164634,72.87805,taxi ac,2,11,0,4,89.83,0.004355,-0.006795,0.000018966,0.000046172,0.000065138,0.008070815,0.897474595
11839,12-08-2016 17:15,22.716416,88.424976,22.522868,88.385862,AC bus,,,43,38,62.12,0.193548,0.039114,0.037460828,0.001529905,0.038990733,0.197460713,21.95763132
11840,26-10-2015 10:07,12.920289,77.699099,13.114454,77.564024,taxi non Ac,12,19,19,30,325.06,-0.194165,0.135075,0.037700047,0.018245256,0.055945303,0.236527594,26.3186848
11841,01-06-2015 14:07,22.510532,88.438363,22.55094,88.434701,Taxi AC,29,9,24,46,665.54,-0.040408,0.003662,0.001632806,1.34102E-05,0.001646217,0.040573596,4.511783897
11842,20-02-2016 03:20,25.377021,82.983568,25.279062,83.010975,Bus,,,14,28,57.1,0.097959,-0.027407,0.009595966,0.000751144,0.010347109,0.101720742,11.3113465
11843,14-12-2015 05:53,28.702309,77.054276,28.767975,77.073521,metro,,,22,14,31.89,-0.065666,-0.019245,0.004312024,0.00037037,0.004682394,0.068428018,7.69195548
11844,02-10-2015 16:22,28.570355,76.970876,28.720481,76.963326,Metro,,,40,46,73.69,-0.150126,0.00755,0.022537816,5.70025E-05,0.022594818,0.150315729,16.715196
11845,02-04-2015 07:50,13.086173,80.202403,12.903811,80.209622,AUTO RICKSHAW,,,8,32,332.22,0.182362,-0.007219,0.033255899,0.000052114,0.033308013,0.18250483,2.29453711
11846,06-12-2015 10:23,19.235616,72.874639,19.165211,72.852218,taxi Non ac,5,17,19,26,436.93,0.070405,0.022421,0.004956864,0.000502701,0.005459565,0.073888871,8.216442461
11847,08-11-2016 23:50,,,28.635049,76.997182,bus,,,2,12,46.67,-28.635049,-76.997182,819.9660312,5928.566036,6748.532067,82.14944959,9135.18794
11848,06-05-2015 03:07,12.893763,80.149219,13.042575,80.178054,Bus,,,8,32,30.35,-0.148812,-0.028835,0.022145011,0.000831457,0.022976469,0.151579908,16.85568579
11849,13-04-2016 00:09,13.072507,77.563763,12.975956,77.466608,Taxi Non AC,21,9,32,28,323.9,0.096551,0.097155,0.009322096,0.009439094,0.01876119,0.136971492,15.23122991
11850,18-02-2015 06:31,12.965274,77.657394,13.112836,77.578887,taxi non ac,14,16,1,33,369.15,-0.147562,0.078507,0.021774544,0.006163349,0.027937893,0.167146322,18.5866798
11851,22-04-2016 22:54,28.658053,77.000285,28.584751,77.027095,mini bus,,,8,17,80.91,0.073302,-0.02681,0.005373183,0.000718776,0.006091959,0.078051005,8.67927171
11852,19-08-2015 23:53,19.232348,72.867288,19.033643,72.875,Taxi AC,5,6,7,28,609.36,0.198705,-0.007712,0.039483677,5.94749E-05,0.039543152,0.1988546,22.11263153
11853,20-11-2016 17:50,25.314125,83.005639,25.350158,82.978839,bus,,,35,48,54.15,-0.036033,0.0268,0.001298377,0.00071824,0.002016617,0.04490676,4.99363176
11854,13-01-2015 23:12,28.611357,77.234525,28.629191,77.143329,Taxi Non AC,30,14,16,11,267.85,-0.017834,0.091196,0.000318052,0.00831671,0.008634762,0.09292342,1.333843
11855,26-11-2015 14:59,13.097151,77.499325,13.119855,77.579057,bus,,,30,37,37.21,-0.022704,-0.079732,0.000515472,0.006357192,0.006872663,0.082901529,9.218649977
11856,11-02-2015 10:07,28.558164,77.210734,28.63258,77.087678,AC bus,,,22,17,87.46,-0.074416,0.123056,0.005537741,0.015142779,0.02068052,0.143807233,15.99136428
11857,23-10-2016 02:15,13.160522,80.190342,12.938965,80.23395,Auto Rickshaw,,,29,38,390.89,0.221557,-0.043608,0.049087504,0.001901658,0.050989162,0.225807799,25.1982721
11858,15-10-2015 16:49,13.057846,80.205073,13.192142,80.242597,Bus,,,40,22,35.14,-0.134296,-0.037524,0.018035416,0.001408051,0.019443466,0.13943983,15.55791
11859,23-08-2015 13:14,13.011115,77.464499,12.909596,77.612304,Taxi non Ac,11,8,77,46,513.24,0.101519,-0.147805,0.010306107,0.021846318,0.032152425,0.179310974,19.9393831
11860,24-03-2016 23:28,22.454166,88.428525,22.718198,88.39418,Bus,,,2,43,31.3,-0.264032,0.034345,0.069712897,0.001179579,0.070892476,0.26625641,29.6771283
11861,03-02-2016 18:26,28.763558,77.197461,28.767279,77.197769,Taxi AC,26,10,54,0,1117,-0.003721,-0.000308,1.38458E-05,9.4864E-08,1.39407E-05,0.003733725,0.41519259
11862,20-03-2015 10:49,22.557033,88.407382,,,Bus,,,30,25,31.61,22.557033,88.407382,508.8197378,7815.865192,8324.68493,91.23971136,1145.8559
11863,06-05-2016 06:58,12.880525,77.566405,13.115936,77.545072,Taxi non Ac,21,4,20,45,503.2,-0.235411,0.021333,0.055418339,0.000455097,0.055873436,0.236375624,26.28496943
11864,08-07-2015 10:24,25.381117,83.009669,25.358006,82.965289,auto rickshaw,,,10,39,592.26,0.023111,0.04438,0.000534118,0.001969584,0.002503703,0.050037014,5.56411592
11865,03-01-2016 17:56,28.661237,77.10821,28.736322,77.126745,Auto rickshaw,,,66,38,564.97,-0.075085,-0.018535,0.005637757,0.000343546,0.005981303,0.077338887,8.68424
11866,07-10-2015 07:20,28.64053,76.982245,28.586858,77.054613,mini Bus,,,44,39,100.35,0.053672,-0.072368,0.002880684,0.005237127,0.008117811,0.090098896,1.189972
11867,14-08-2015 20:37,22.616052,88.428575,22.558669,88.410301,AC bus,,,11,17,50.77,0.057383,0.018274,0.003292809,0.000333939,0.003626748,0.060222486,6.69674392
11868,17-06-2015 04:46,13.001374,80.240449,12.975033,80.197146,Bus,,,44,37,34.18,0.026341,0.043303,0.000693848,0.00187515,0.002568998,0.050685285,5.63623664
11869,06-05-2016 17:36,19.088661,72.860001,19.066902,72.87551,Ac Bus,,,7,4,34.75,0.021759,-0.015509,0.000473454,0.000240529,0.000713983,0.026720463,2.971315525
11870,02-11-2016 06:45,19.200344,72.852442,19.175029,72.842945,metro,,,21,20,32.66,0.025315,0.009497,0.000640849,0.000090193,0.000731042,0.027037793,3.662548
11871,19-11-2016 08:07,28.687859,77.138078,28.627896,77.156241,Taxi AC,16,9,3,10,278.82,0.059963,-0.018163,0.003595561,0.000329895,0.003925456,0.062653459,6.96764653
11872,08-02-2015 11:34,25.309109,82.969353,25.385445,83.019695,Bus,,,25,13,50.2,-0.076336,-0.050342,0.005827185,0.002534317,0.008361502,0.091441248,1.16826679
11873,20-12-2015 21:05,19.216277,72.851674,19.055578,72.866073,metro,,,40,29,41.86,0.160699,-0.014399,0.025824169,0.000207331,0.0260315,0.161342802,17.9413196
11874,15-02-2016 13:17,13.160375,80.212118,13.19567,80.23927,Auto rickshaw,,,52,48,423.12,-0.035295,-0.027152,0.001245737,0.000737231,0.001982968,0.04453053,4.95179497
11875,10-01-2015 00:05,,,13.172056,80.188752,taxi ac,28,19,36,45,597.7,-13.172056,-80.188752,173.5030593,6430.235947,6603.739007,81.26339278,936.489277
11876,07-05-2015 13:38,22.67466,88.405146,22.619687,88.420835,bus,,,47,27,34.02,0.054973,-0.015689,0.003022031,0.000246145,0.003268175,0.057167958,6.35776957
11877,25-01-2015 04:28,,,13.108179,80.168195,AC bus,,,63,36,47.04,-13.108179,-80.168195,171.8243567,6426.93949,6598.763846,81.23277569,933.84657
11878,14-05-2015 12:55,22.463807,88.386139,22.538343,88.44475,Auto Rickshaw,,,17,26,229.77,-0.074536,-0.058611,0.005555615,0.003435249,0.008990865,0.09482017,1.544289
11879,09-09-2015 19:04,13.122812,77.624936,12.936582,77.527407,mini Bus,,,7,35,47.2,0.18623,0.097529,0.034681613,0.009511906,0.044193519,0.210222546,23.3767479
11880,08-05-2016 12:30,22.707264,88.440845,22.588937,88.422232,ac bus,,,22,22,62.66,0.118327,0.018613,0.014001279,0.000346444,0.014347723,0.11978198,13.31975616
11881,09-05-2015 03:28,13.014866,80.147734,12.98136,80.176454,metro,,,25,24,21.75,0.033506,-0.02872,0.001122652,0.000824838,0.00194749,0.04413038,4.97298252
11882,04-06-2016 00:49,25.276271,83.019263,25.325719,83.00655,Mini Bus,,,1,35,89.13,-0.049448,0.012713,0.002445105,0.00016162,0.002606725,0.051056097,5.67743821
11883,04-09-2015 08:12,19.206224,72.872911,19.165474,72.854064,Ac Bus,,,7,9,47.92,0.04075,0.018847,0.001660562,0.000355209,0.002015772,0.044897349,4.992585161
11884,22-07-2016 17:18,12.893595,80.148318,12.927561,80.243759,Metro,,,7,44,32.58,-0.033966,-0.095441,0.001153689,0.009108984,0.010262674,0.101304855,11.2659987
11885,21-05-2016 03:27,22.632581,88.409233,22.569115,88.403606,taxi ac,6,15,29,31,513.1,0.063466,0.005627,0.004027933,3.16631E-05,0.004059596,0.063714961,7.8513689
11886,05-04-2015 03:58,25.309541,83.003319,25.319148,82.97335,auto rickshaw,,,3,6,113,-0.009607,0.029969,9.22944E-05,0.000898141,0.000990435,0.031471184,3.499595639
11887,23-07-2016 04:44,25.383864,82.979565,25.38008,82.990571,Mini bus,,,19,14,72.6,0.003784,-0.011006,1.43187E-05,0.000121132,0.000135451,0.011638329,1.294182137
11888,01-08-2015 06:28,19.214624,72.836201,19.030638,72.866871,bus,,,41,44,41.29,0.183986,-0.03067,0.033850848,0.000940649,0.034791497,0.186524789,2.74155659
11889,26-08-2015 08:49,19.036649,72.862616,19.189192,72.870229,metro,,,63,41,53.33,-0.152543,-0.007613,0.023269367,5.79578E-05,0.023327325,0.152732854,16.98389334
11890,08-10-2015 01:39,13.012261,80.162267,13.066536,80.157445,Taxi Non AC,15,2,2,9,96.33,-0.054275,0.004822,0.002945776,2.32517E-05,0.002969027,0.054488781,6.5915252
11891,11-11-2015 21:56,19.186014,72.846715,19.020218,72.867203,taxi non ac,25,14,21,5,498.67,0.165796,-0.020488,0.027488314,0.000419758,0.027908072,0.167057091,18.57674855
11892,09-07-2016 22:45,19.082005,72.84443,19.057714,72.866398,Metro,,,16,11,21.24,0.024291,-0.021968,0.000590053,0.000482593,0.001072646,0.03275127,3.641941255
11893,20-07-2016 16:11,12.964288,77.569886,13.037059,77.466857,Bus,,,2,29,29.91,-0.072771,0.103029,0.005295618,0.010614975,0.015910593,0.1261372,14.2645667
11894,05-02-2015 12:22,12.842931,77.552882,12.990435,77.66348,Auto rickshaw,,,50,36,282.25,-0.147504,-0.110598,0.02175743,0.012231918,0.033989348,0.184362002,2.515457
11895,01-09-2015 10:39,25.263779,83.016604,25.353469,82.989937,auto rickshaw,,,18,17,231.39,-0.08969,0.026667,0.008044296,0.000711129,0.008755425,0.093570428,1.453159
11896,19-11-2015 08:10,19.194322,72.880793,19.168113,72.872643,metro,,,16,18,30.17,0.026209,0.00815,0.000686912,6.64225E-05,0.000753334,0.027446934,3.529951
11897,12-07-2015 04:24,28.742937,77.227147,28.595437,77.088128,Taxi Non AC,19,6,17,29,669.21,0.1475,0.139019,0.02175625,0.019326282,0.041082532,0.202688264,22.53893496
11898,01-06-2015 07:07,13.100265,77.518759,12.927368,77.679305,Ac Bus,,,70,37,51.94,0.172897,-0.160546,0.029893373,0.025775018,0.055668391,0.235941499,26.23669464
11899,11-11-2015 15:07,25.384862,82.972991,25.267597,83.006167,taxi Non Ac,13,18,67,41,895.31,0.117265,-0.033176,0.01375108,0.001100647,0.014851727,0.121867663,13.5516849
11900,17-11-2015 06:25,19.105235,72.880914,19.041682,72.855937,metro,,,25,35,49.48,0.063553,0.024977,0.004038984,0.000623851,0.004662834,0.06828495,7.593286392
11901,06-04-2016 08:53,12.937008,80.215182,13.125315,80.220151,taxi ac,28,8,28,28,365.04,-0.188307,-0.004969,0.035459526,0.000024691,0.035484217,0.188372549,2.9472745
11902,24-02-2016 07:17,13.112481,77.551641,13.117952,77.657439,mini bus,,,19,43,33.28,-0.005471,-0.105798,2.99318E-05,0.011193217,0.011223149,0.105939363,11.7845717
11903,14-02-2015 02:01,22.580998,88.411693,22.64566,88.402603,Taxi AC,27,9,62,44,731.18,-0.064662,0.00909,0.004181174,8.26281E-05,0.004263802,0.065297797,7.2611157
11904,19-10-2015 17:42,28.716155,77.040634,28.675457,77.106557,AC bus,,,32,29,85.83,0.040698,-0.065923,0.001656327,0.004345842,0.006002169,0.077473667,8.6157181
11905,17-04-2015 08:25,12.96153,80.137913,13.134145,80.207933,Taxi AC,15,5,27,34,442.84,-0.172615,-0.07002,0.029795938,0.0049028,0.034698739,0.186275974,2.71388835
11906,27-11-2015 01:06,12.953616,77.696463,12.88384,77.615306,AC Bus,,,1,46,40.46,0.069776,0.081157,0.00486869,0.006586459,0.011455149,0.107028729,11.9159466
11907,20-08-2015 17:38,22.500338,88.416557,22.561805,88.421354,AUTO RICKSHAW,,,38,36,330.04,-0.061467,-0.004797,0.003778192,2.30112E-05,0.003801203,0.061653899,6.85591361
11908,20-10-2015 21:02,22.685025,88.410551,22.47412,88.425004,Metro,,,39,45,43.08,0.210905,-0.014453,0.044480919,0.000208889,0.044689808,0.211399641,23.57648
11909,27-06-2016 01:34,22.486463,88.38767,22.607154,88.392694,mini bus,,,43,44,39.88,-0.120691,-0.005024,0.014566317,2.52406E-05,0.014591558,0.120795522,13.4324621
11910,23-05-2016 09:30,19.116894,72.846449,19.095124,72.877845,Metro,,,40,27,40.95,0.02177,-0.031396,0.000473933,0.000985709,0.001459642,0.038205258,4.248424656
11911,17-07-2015 11:00,22.568215,88.384713,22.456135,88.445649,mini bus,,,93,48,41.28,0.11208,-0.060936,0.012561926,0.003713196,0.016275122,0.127573988,14.1862275
11912,28-10-2015 04:53,,,,,Bus,,,22,32,30.58,0,0,0,0,0,0,
11913,01-02-2015 02:17,19.207656,72.882583,19.213457,72.862419,Mini bus,,,49,45,54.31,-0.005801,0.020164,3.36516E-05,0.000406587,0.000440238,0.020981861,2.333182959
11914,20-11-2015 06:46,19.103407,72.870854,19.246833,72.847495,Auto rickshaw,,,39,23,389.42,-0.143426,0.023359,0.020571017,0.000545643,0.02111666,0.145315726,16.1591878
11915,23-09-2016 18:04,25.298611,83.005649,25.301903,83.018434,Taxi Non AC,28,15,31,40,854.85,-0.003292,-0.012785,1.08373E-05,0.000163456,0.000174293,0.013202026,1.46865285
11916,18-04-2015 08:16,12.991926,80.236858,12.958336,80.133664,mini bus,,,10,28,37.05,0.03359,0.103194,0.001128288,0.010649002,0.01177729,0.108523222,12.677823
11917,01-04-2016 20:56,13.082907,77.681819,13.000696,77.479506,taxi non Ac,23,7,58,42,461.96,0.082211,0.202313,0.006758649,0.04093055,0.047689198,0.218378567,24.28369664
11918,13-05-2016 08:16,12.898615,80.191288,13.127835,80.251084,Taxi AC,30,9,54,33,445.02,-0.22922,-0.059796,0.052541808,0.003575562,0.05611737,0.236891051,26.34228486
11919,27-11-2016 04:18,13.115044,77.499592,13.111367,77.543913,mini Bus,,,51,37,48.26,0.003677,-0.044321,1.35203E-05,0.001964351,0.001977871,0.044473266,4.945427156
11920,04-06-2015 15:41,28.731514,77.115139,28.716725,77.042296,taxi non ac,7,9,20,37,751.32,0.014789,0.072843,0.000218715,0.005306103,0.005524817,0.074329114,8.265397463
11921,08-03-2016 14:22,25.347922,82.991176,25.307781,82.965006,Bus,,,18,15,53.99,0.040141,0.02617,0.0016113,0.000684869,0.002296169,0.047918355,5.328521117
11922,19-11-2015 00:37,13.085578,80.156678,13.146311,80.204128,Bus,,,29,54,35.73,-0.060733,-0.04745,0.003688497,0.002251502,0.00594,0.077071394,8.5733924
11923,05-01-2015 08:18,13.115692,77.605589,12.934242,77.532433,taxi non ac,14,9,32,24,289.22,0.18145,0.073156,0.032924103,0.0053518,0.038275903,0.195642283,21.75542185
11924,20-12-2016 17:21,28.626129,77.102009,28.635965,77.206434,mini Bus,,,19,21,93.57,-0.009836,-0.104425,9.67469E-05,0.010904581,0.011001328,0.104887213,11.66345812
11925,13-01-2015 09:25,12.999151,80.221145,13.17417,80.22352,Bus,,,16,42,23.85,-0.175019,-0.002375,0.03063165,5.64062E-06,0.030637291,0.175035114,19.4639463
11926,26-06-2015 06:28,28.566437,77.00668,28.61842,77.105716,AC Bus,,,37,21,99.21,-0.051983,-0.099036,0.002702232,0.009808129,0.012510362,0.111849728,12.43768972
11927,09-04-2015 01:42,13.125324,80.241456,13.205865,80.191259,taxi Non Ac,21,9,7,48,521.71,-0.080541,0.050197,0.006486853,0.002519739,0.009006591,0.094903064,1.5532268
11928,11-04-2015 20:03,22.597658,88.432605,22.726304,88.404246,Bus,,,29,35,40.68,-0.128646,0.028359,0.016549793,0.000804233,0.017354026,0.131734681,14.64889654
11929,13-12-2015 16:44,25.303396,82.964358,25.314487,82.990915,Auto rickshaw,,,1,5,67.85,-0.011091,-0.026557,0.00012301,0.000705274,0.000828285,0.028779933,3.2328524
11930,25-05-2015 00:56,13.12185,77.598874,13.073552,77.718454,Taxi Non AC,16,11,66,36,440.49,0.048298,-0.11958,0.002332697,0.014299376,0.016632073,0.128965395,14.3495197
11931,10-09-2016 05:35,25.38165,82.999117,25.370032,83.017451,Ac Bus,,,11,11,67.92,0.011618,-0.018334,0.000134978,0.000336136,0.000471113,0.021705149,2.413612535
11932,16-05-2015 21:31,19.079746,72.856788,19.023049,72.849138,AC Bus,,,14,11,52.93,0.056697,0.00765,0.00321455,5.85225E-05,0.003273072,0.057210771,6.361837726
11933,20-03-2015 06:00,12.931712,80.254824,12.928153,80.21296,Taxi AC,3,19,28,22,297.54,0.003559,0.041864,1.26665E-05,0.001752594,0.001765261,0.042015009,4.67268995
11934,07-06-2015 08:28,28.631406,77.182444,28.613844,77.030504,mini Bus,,,39,38,96.65,0.017562,0.15194,0.000308424,0.023085764,0.023394187,0.152951585,17.821628
11935,05-12-2016 10:32,12.983639,80.237146,12.971997,80.189716,metro,,,43,37,32.04,0.011642,0.04743,0.000135536,0.002249605,0.002385141,0.048837906,5.43775149
11936,23-07-2016 17:26,25.316094,83.012608,25.284525,82.997751,Auto Rickshaw,,,44,28,417.92,0.031569,0.014857,0.000996602,0.00022073,0.001217332,0.034890288,3.879847
11937,21-10-2015 08:03,12.990435,77.613497,13.121033,77.6882,Auto Rickshaw,,,24,41,540.41,-0.130598,-0.074703,0.017055838,0.005580538,0.022636376,0.150453899,16.734736
11938,01-12-2015 12:29,12.924335,80.253658,12.89543,80.258991,Bus,,,11,21,35.09,0.028905,-0.005333,0.000835499,2.84409E-05,0.00086394,0.029392855,3.268485455
11939,06-04-2015 15:14,19.146513,72.840806,19.189943,72.839421,auto rickshaw,,,8,25,296.82,-0.04343,0.001385,0.001886165,1.91822E-06,0.001888083,0.043452078,4.831871128
